x,y,cp,dun
0.265264219,0.133584554,-0.643494172,-323158.5016
0.25759519,0.133450882,-0.649854354,-324949.1329
0.25,0.133243109,-0.655412925,-326444.7995
0.242480963,0.132960345,-0.660115683,-327676.9568
0.235040368,0.132601772,-0.663685816,-328772.9982
0.227680482,0.132166722,-0.666107533,-329597.0839
0.220403548,0.131654569,-0.667579503,-330027.8647
0.213211782,0.131064835,-0.668040073,-330152.0314
0.206107374,0.130397172,-0.667283765,-330108.0151
0.199092488,0.129651215,-0.665240741,-329854.1667
0.192169262,0.128826692,-0.661840685,-329161.4106
0.185339804,0.127923528,-0.656999492,-327866.3997
0.178606195,0.126941554,-0.65067967,-326103.6064
0.171970486,0.125880836,-0.642851027,-324053.6075
0.165434697,0.12474152,-0.633422701,-321549.5912
0.15900082,0.123523705,-0.622279757,-318419.0644
0.152670815,0.122227733,-0.609322395,-314602.9413
0.146446609,0.120853971,-0.594528249,-310218.3663
0.1403301,0.119402675,-0.5778318,-305382.7
0.134323149,0.11787432,-0.559148278,-299918.8046
0.128427587,0.116269494,-0.538412752,-293722.7987
0.12264521,0.114588741,-0.515567405,-286849.7861
0.116977778,0.112832919,-0.490627171,-279294.0275
0.111427019,0.111002795,-0.463539314,-270997.2737
0.105994623,0.109099015,-0.434221707,-261973.736
0.100682245,0.107122512,-0.402656707,-252250.1642
0.095491503,0.105074202,-0.368796194,-241771.1314
0.090423978,0.102954966,-0.332591928,-230474.0876
0.085481214,0.100766006,-0.294124018,-218460.4504
0.080664716,0.09850836,-0.253366718,-205743.8218
0.075975952,0.096182913,-0.210254861,-192258.4112
0.07141635,0.093790897,-0.16487222,-178087.6326
0.066987298,0.091333469,-0.117229318,-163237.466
0.062690146,0.088811763,-0.067391068,-147779.749
0.058526204,0.08622722,-0.015540883,-131828.8769
0.054496738,0.083581045,0.038278625,-115411.8094
0.050602977,0.080874287,0.093985397,-98613.69743
0.046846106,0.07810833,0.151353486,-81566.37497
0.043227271,0.075284434,0.210270603,-64402.11149
0.039747573,0.072403824,0.270365614,-47253.81563
0.036408073,0.069467987,0.331349184,-30330.20291
0.033209787,0.066478266,0.392984066,-13811.46414
0.03015369,0.06343594,0.454839735,2094.480257
0.027240712,0.060342417,0.51655816,17140.47423
0.024471742,0.057199219,0.577585081,31037.15288
0.021847622,0.054007789,0.637529576,43506.05742
0.019369152,0.050769549,0.695743692,54341.57772
0.017037087,0.047486401,0.751589562,63420.57678
0.014852137,0.044160198,0.804284427,70701.71148
0.012814968,0.040792557,0.853268987,75651.435
0.0109262,0.037386251,0.898053781,78067.52243
0.009186408,0.033944267,0.937763227,76388.78365
0.007596123,0.030469272,0.972095841,70177.80764
0.00615583,0.026966494,1.000370314,72070.52307
0.004865966,0.023442709,1.022660016,162071.648
0.003726924,0.019905742,1.037200439,103279.2998
0.002739052,0.016370612,1.044365505,37690.11816
0.001902651,0.012862131,1.043712643,-32610.55111
0.001217975,0.009420784,1.037075358,-100487.4344
0.000685233,0.006128908,1.02417059,-181002.1599
0.000304586,0.003162824,1.006863692,-107025.3612
7.62E-05,0.0009,0.990296242,-90112.39618
0,4.67E-09,0.982889848,-96421.75999
0.985147863,0.000822261,0.195320525,-204857.7212
0.982962913,0.000795484,0.196025642,-205330.1689
0.980630848,0.000768359,0.196810117,-205330.0265
0.978152378,0.000741226,0.197621973,-205655.2136
0.975528258,0.000714546,0.198575613,-205753.9429
0.972759288,0.00068883,0.199463778,-205931.4864
0.96984631,0.00066449,0.200407675,-205863.3932
0.966790213,0.000641894,0.201351184,-205767.6063
0.963591927,0.000621414,0.202304968,-205672.5317
0.960252427,0.000603461,0.203338645,-205491.3437
0.956772729,0.000588477,0.204320471,-205575.8186
0.953153894,0.000576916,0.205324565,-205501.9013
0.949397023,0.000569271,0.206389231,-205207.3703
0.945503262,0.000566063,0.207428289,-205016.6688
0.941473796,0.00056783,0.208497988,-204731.73
0.937309854,0.000575124,0.209473512,-204385.1906
0.933012702,0.000588511,0.210454837,-204320.0805
0.92858365,0.000608565,0.21145085,-204275.3014
0.924024048,0.000635833,0.21243532,-204003.6622
0.919335284,0.000670849,0.213348308,-203760.0868
0.914518786,0.000714153,0.214234618,-203780.4939
0.909576022,0.000766366,0.215168793,-203444.7604
0.904508497,0.000828151,0.215978222,-203137.16
0.899317755,0.000900188,0.216818949,-202991.3095
0.894005377,0.000983117,0.21756513,-202627.1959
0.888572981,0.001077573,0.218206447,-202565.5304
0.883022222,0.00118419,0.218825273,-202668.1338
0.87735479,0.001303622,0.219396663,-202430.2859
0.871572413,0.001436537,0.219891528,-201980.1524
0.865676851,0.001583595,0.2202558,-201893.0898
0.8596699,0.001745414,0.220526486,-201858.2524
0.853553391,0.001922586,0.220754731,-201867.5692
0.847329185,0.002115703,0.220899986,-201918.6016
0.84099918,0.002325418,0.220909151,-201688.7483
0.834565303,0.00255241,0.220849824,-201358.3768
0.828029514,0.002797361,0.22064672,-201411.3592
0.821393805,0.003060934,0.220319745,-201568.6003
0.814660196,0.003343789,0.219844741,-201656.7868
0.807830738,0.003646558,0.219234425,-201512.1975
0.800907512,0.003969772,0.218409241,-201410.7057
0.793892626,0.004313894,0.217436751,-201532.2975
0.786788218,0.004679389,0.216330018,-201605.891
0.779596452,0.005066833,0.215037363,-201560.4464
0.772319518,0.005476831,0.213553661,-201495.6433
0.764959632,0.005909952,0.211735902,-201722.4055
0.757519037,0.006366536,0.209689406,-202025.5926
0.75,0.006846841,0.207450832,-201981.985
0.74240481,0.007351231,0.204883756,-202061.4441
0.734735781,0.007880849,0.201903885,-202417.9487
0.72699525,0.008437107,0.198225512,-202881.7607
0.719185573,0.009020692,0.19377521,-203585.1277
0.711309131,0.009628789,0.188684058,-204362.9366
0.703368322,0.010257383,0.183064989,-205402.8574
0.695365564,0.010901978,0.1772021,-206598.566
0.687303297,0.011557063,0.171339132,-207850.6218
0.679183975,0.012216374,0.16595795,-209328.2283
0.671010072,0.012875256,0.161368027,-210616.6876
0.662784077,0.013533307,0.157368855,-211512.1682
0.654508497,0.014192087,0.153677303,-212250.9629
0.646185852,0.014852338,0.150126859,-212879.5756
0.637818678,0.015513717,0.146645491,-213483.5998
0.629409523,0.016175276,0.14328534,-214271.4253
0.620960948,0.016836262,0.140062036,-215203.1393
0.612475527,0.017496223,0.136963785,-216288.1987
0.603955845,0.018154823,0.13401638,-217230.3235
0.595404498,0.018811707,0.131166961,-217835.6745
0.586824089,0.019466457,0.128391954,-218457.8576
0.578217233,0.020118663,0.125682318,-219295.9023
0.56958655,0.02076789,0.123041888,-220108.0458
0.560934672,0.021413675,0.120446415,-220818.3269
0.552264232,0.022055555,0.117899246,-221552.662
0.543577871,0.022693026,0.11544258,-222198.0226
0.534878237,0.023325507,0.113005028,-222759.3081
0.526167978,0.023952401,0.110596786,-223472.2953
0.517449748,0.024573121,0.108299153,-224238.2411
0.508726203,0.025187096,0.10602113,-225140.3684
0.5,0.025793766,0.103783122,-226089.2933
0.491273797,0.026392583,0.101646733,-226813.3478
0.482550252,0.026983026,0.099563133,-227352.8393
0.473832022,0.027564586,0.097503965,-228010.927
0.465121763,0.028136729,0.095517862,-228769.4072
0.456422129,0.02869887,0.093589527,-229453.1598
0.447735768,0.029250417,0.091680021,-230205.7667
0.439065328,0.02979075,0.089820904,-231087.562
0.43041345,0.030319173,0.08804929,-231889.6241
0.421782767,0.030834975,0.086379625,-232530.3639
0.413175911,0.031337536,0.084796902,-233183.8136
0.404595502,0.031826355,0.083272304,-233966.4412
0.396044155,0.032300993,0.081804845,-234815.9885
0.387524473,0.032760945,0.080414933,-235653.0273
0.379039052,0.033205534,0.079134955,-236404.0036
0.370590477,0.033634072,0.077928677,-237199.8316
0.362181322,0.034045968,0.076826109,-238015.121
0.353814148,0.034440743,0.075864815,-238637.9866
0.345491503,0.034817997,0.074961276,-239295.4818
0.337215923,0.035177185,0.07411135,-240187.0236
0.328989928,0.035517537,0.073401589,-241051.613
0.320816025,0.035838232,0.072858931,-241781.4142
0.312696703,0.036138674,0.072507701,-242555.8194
0.304634436,0.036418585,0.072337689,-243322.8751
0.296631678,0.03667778,0.072251273,-244003.2641
0.288690869,0.036915927,0.072258652,-244715.8383
0.280814427,0.037132333,0.07242932,-245527.5403
0.27300475,0.037326327,0.072805579,-246407.4976
0.265264219,0.037497395,0.073441848,-247072.3851
0.25759519,0.037645272,0.074275677,-247518.6776
0.25,0.03776977,0.075241966,-248200.8234
0.242480963,0.037870592,0.076448377,-249031.0839
0.235040368,0.037947152,0.077882126,-249699.3683
0.227680482,0.037998916,0.079522478,-250292.9702
0.220403548,0.038025534,0.081443591,-250923.058
0.213211782,0.038026875,0.083661629,-251514.4427
0.206107374,0.038002925,0.086123649,-252051.27
0.199092488,0.037953519,0.088818152,-252536.3357
0.192169262,0.037878261,0.091837799,-253028.7619
0.185339804,0.03777682,0.095252098,-253526.1173
0.178606195,0.037648981,0.099029904,-253893.437
0.171970486,0.037494601,0.103117542,-254297.8096
0.165434697,0.037313677,0.107598085,-254665.1023
0.15900082,0.03710616,0.112467723,-254886.961
0.152670815,0.036871879,0.117736599,-255069.8999
0.146446609,0.036610803,0.123419341,-255201.1062
0.1403301,0.036322916,0.129549525,-255282.3999
0.134323149,0.036008128,0.136223589,-255308.0855
0.128427587,0.035666535,0.143409584,-255161.6396
0.12264521,0.035298185,0.151113162,-254971.3801
0.116977778,0.034902971,0.159432362,-254733.4353
0.111427019,0.034481008,0.16838502,-254358.1916
0.105994623,0.034032427,0.177989795,-253809.7415
0.100682245,0.033557284,0.18831456,-253126.2299
0.095491503,0.033055902,0.19934854,-252325.7872
0.090423978,0.032528456,0.211137422,-251306.5966
0.085481214,0.031974876,0.223797644,-250156.7278
0.080664716,0.03139543,0.237356213,-248804.7769
0.075975952,0.03079035,0.251890386,-247177.8211
0.07141635,0.03015975,0.267488579,-245272.5287
0.066987298,0.029504151,0.284108939,-243128.7375
0.062690146,0.02882376,0.301854589,-240677.3422
0.058526204,0.028118352,0.320957923,-237803.6717
0.054496738,0.027388282,0.341469932,-234498.7956
0.050602977,0.026633864,0.363473931,-230734.7123
0.046846106,0.025855278,0.387137334,-226418.7996
0.043227271,0.02505342,0.412417026,-221550.1539
0.039747573,0.024228523,0.439251401,-216009.4651
0.036408073,0.023380112,0.468390652,-209511.5551
0.033209787,0.022508791,0.499425757,-202067.5178
0.03015369,0.021614815,0.53274866,-193648.241
0.027240712,0.02069806,0.568686577,-184752.4917
0.024471742,0.01975983,0.6066647,-176221.2155
0.021847622,0.018800292,0.647051279,-166544.8812
0.019369152,0.017818593,0.690294534,-153298.1713
0.017037087,0.016816027,0.735566082,-136135.678
0.014852137,0.015792748,0.782671962,-114753.6534
0.012814968,0.014747943,0.831291346,-89837.66047
0.0109262,0.013683806,0.879462534,-66841.75758
0.009186408,0.01260037,0.92772384,-52247.87852
0.007596123,0.01149569,0.973079267,-35291.51844
0.00615583,0.010372124,1.011054788,-20855.8612
0.004865966,0.009230115,1.028686738,-10468.12377
0.003726924,0.008067321,1.034377856,-9200.264879
0.002739052,0.006886155,1.015735634,-20566.41077
0.001902651,0.005689717,0.968565401,-47558.23159
0.001217975,0.00447699,0.897549658,-92955.63336
0.000685233,0.003244672,0.769755155,-151843.4091
0.000304586,0.001998129,0.543836856,-208444.7328
7.62E-05,0.00079045,0.293905412,-265014.4253
0,2.53E-05,0.129820789,-295806.923
0.985147863,0.003497546,0.265605696,-175608.0867
0.982962913,0.003713313,0.26298789,-176571.7035
0.980630848,0.003944741,0.260448059,-177544.3185
0.978152378,0.004192016,0.257824105,-178109.0804
0.975528258,0.004455294,0.255253166,-178973.8742
0.972759288,0.004734746,0.252666507,-179727.1715
0.96984631,0.005030521,0.250096869,-180463.5188
0.966790213,0.005342726,0.24758398,-181180.1359
0.963591927,0.005671465,0.245063342,-181807.362
0.960252427,0.006016901,0.242579678,-182404.2882
0.956772729,0.006379257,0.24019287,-182907.3622
0.953153894,0.006758752,0.237720155,-183327.1442
0.949397023,0.007155665,0.235361842,-183871.5575
0.945503262,0.007570335,0.232973802,-184434.7722
0.941473796,0.008003097,0.230579464,-184897.0571
0.937309854,0.008454213,0.228216303,-185179.0568
0.933012702,0.008923846,0.225800558,-185600.905
0.92858365,0.00941215,0.223401244,-185984.3445
0.924024048,0.009919379,0.220999335,-186602.7109
0.919335284,0.010445864,0.21869983,-186872.3576
0.914518786,0.010991966,0.216341176,-187068.1193
0.909576022,0.011558009,0.213877822,-187537.6293
0.904508497,0.012144311,0.211449078,-187878.248
0.899317755,0.012751181,0.208988149,-188234.044
0.894005377,0.013378913,0.206526338,-188431.1064
0.888572981,0.014027781,0.203945595,-188621.123
0.883022222,0.014698048,0.201396454,-189111.3133
0.87735479,0.015389995,0.19875228,-189348.03
0.871572413,0.016103887,0.196034782,-189662.0702
0.865676851,0.016839998,0.193254708,-190144.0587
0.8596699,0.017598637,0.190449043,-190527.6089
0.853553391,0.018380149,0.187594774,-190730.6769
0.847329185,0.019184884,0.184657203,-190732.43
0.84099918,0.020013174,0.181536083,-191027.4393
0.834565303,0.020865352,0.178291525,-191703.9591
0.828029514,0.02174176,0.174954038,-192015.9495
0.821393805,0.022642596,0.171449645,-192147.31
0.814660196,0.023568005,0.167807127,-192575.3503
0.807830738,0.024518096,0.164032887,-192894.0274
0.800907512,0.025493102,0.160100056,-192940.0641
0.793892626,0.026493316,0.155926248,-193195.0032
0.786788218,0.027519007,0.151525835,-193826.467
0.779596452,0.028570361,0.146897922,-194512.2063
0.772319518,0.029647518,0.1420535,-194866.0009
0.764959632,0.030750539,0.136860494,-195084.1455
0.757519037,0.031879245,0.131288308,-195673.1397
0.75,0.033033221,0.125535564,-196148.2516
0.74240481,0.03421244,0.119474895,-196230.5303
0.734735781,0.035418156,0.112719008,-196843.5023
0.72699525,0.036652856,0.104933123,-198068.5292
0.719185573,0.03791691,0.095967239,-199332.855
0.711309131,0.039204262,0.086121956,-200770.5167
0.703368322,0.040505183,0.076105232,-202535.7202
0.695365564,0.041811295,0.066399196,-204653.1601
0.687303297,0.04311858,0.057208035,-206832.8366
0.679183975,0.044424451,0.048637746,-208405.5047
0.671010072,0.04572669,0.040569576,-209559.2334
0.662784077,0.047024966,0.032811017,-210942.4217
0.654508497,0.048319505,0.025224838,-212623.1841
0.646185852,0.04961023,0.017803028,-214189.3819
0.637818678,0.050896356,0.010498259,-215557.6033
0.629409523,0.052176816,0.003239246,-216960.5948
0.620960948,0.053450588,-0.003991042,-218463.6525
0.612475527,0.054716629,-0.011157236,-219953.0033
0.603955845,0.055973929,-0.018213193,-221387.1895
0.595404498,0.057221498,-0.025192509,-222755.521
0.586824089,0.058458499,-0.032136469,-224102.4043
0.578217233,0.05968412,-0.039047703,-225351.7231
0.56958655,0.060897448,-0.046009051,-226719.0984
0.560934672,0.062097372,-0.052955776,-228332.93
0.552264232,0.063282687,-0.059797028,-229953.3469
0.543577871,0.064452292,-0.06661049,-231447.6042
0.534878237,0.065605255,-0.073446105,-233035.3535
0.526167978,0.066740722,-0.080244988,-234515.7599
0.517449748,0.067857707,-0.087060929,-235874.4923
0.508726203,0.068954939,-0.093892093,-237368.5231
0.5,0.070031062,-0.10067169,-239002.9818
0.491273797,0.071084887,-0.107381129,-240640.0019
0.482550252,0.072115415,-0.114056182,-242279.9077
0.473832022,0.073121703,-0.120689014,-243859.866
0.465121763,0.074102754,-0.127269611,-245314.7999
0.456422129,0.075057424,-0.133861179,-246856.5177
0.447735768,0.075984558,-0.140447141,-248603.0728
0.439065328,0.076882989,-0.146949375,-250304.9371
0.43041345,0.077751537,-0.15336383,-251816.7183
0.421782767,0.078589055,-0.159741514,-253434.8318
0.413175911,0.079394403,-0.166028593,-255264.9721
0.404595502,0.080166473,-0.172195108,-257014.6276
0.396044155,0.080904205,-0.178253685,-258536.0112
0.387524473,0.081606541,-0.184215676,-260029.4291
0.379039052,0.0822724,-0.190062745,-261751.6151
0.370590477,0.082900745,-0.195758397,-263645.8077
0.362181322,0.083490576,-0.201290633,-265412.9885
0.353814148,0.084040851,-0.206679796,-266975.6565
0.345491503,0.084550624,-0.211896468,-268522.1157
0.337215923,0.085018974,-0.216921694,-270108.4868
0.328989928,0.085445007,-0.22174299,-271679.3263
0.320816025,0.085827927,-0.226372279,-273275.5915
0.312696703,0.086166831,-0.230778604,-274916.2509
0.304634436,0.086460692,-0.234859174,-276474.38
0.296631678,0.086708592,-0.238562144,-277899.8656
0.288690869,0.086909734,-0.241961009,-279352.294
0.280814427,0.087063447,-0.245097697,-280844.1184
0.27300475,0.087169201,-0.247887992,-282140.8078
0.265264219,0.087226406,-0.250338862,-283362.3682
0.25759519,0.087234435,-0.252449597,-284609.5787
0.25,0.087192784,-0.254152025,-285799.7845
0.242480963,0.087100864,-0.255415519,-286889.7573
0.235040368,0.086958036,-0.256196487,-287812.3422
0.227680482,0.086763804,-0.256319718,-288615.4371
0.220403548,0.086517855,-0.255778898,-289414.1324
0.213211782,0.086220024,-0.254781796,-290104.4837
0.206107374,0.085870298,-0.253330725,-290620.2259
0.199092488,0.08546838,-0.251294494,-291068.4784
0.192169262,0.085013761,-0.248570363,-291406.2131
0.185339804,0.084506149,-0.245069774,-291438.7724
0.178606195,0.083945505,-0.240804398,-291237.4957
0.171970486,0.083332032,-0.235826121,-291019.3113
0.165434697,0.082666096,-0.230152141,-290658.1676
0.15900082,0.081947682,-0.22367577,-289990.4642
0.152670815,0.081176586,-0.216259706,-289014.6037
0.146446609,0.080352874,-0.207837776,-287698.5179
0.1403301,0.07947677,-0.198383917,-286136.6728
0.134323149,0.078548673,-0.187920612,-284433.3724
0.128427587,0.077569202,-0.176472915,-282416.0907
0.12264521,0.076538568,-0.163916766,-280004.7606
0.116977778,0.075456839,-0.150149133,-277249.6716
0.111427019,0.074324457,-0.135098055,-274110.7409
0.105994623,0.073141879,-0.118670805,-270475.5098
0.100682245,0.071909753,-0.100883002,-266393.7493
0.095491503,0.07062902,-0.081801512,-261895.3857
0.090423978,0.069300055,-0.061280315,-256937.534
0.085481214,0.067923191,-0.03914819,-251398.7409
0.080664716,0.066499155,-0.01540136,-245209.6076
0.075975952,0.065028421,0.010098983,-238480.8737
0.07141635,0.063511564,0.037464061,-231025.1552
0.066987298,0.06194966,0.066589737,-222920.733
0.062690146,0.060343192,0.097685661,-214103.5087
0.058526204,0.058692792,0.130852687,-204460.0605
0.054496738,0.056999614,0.165956267,-194091.9237
0.050602977,0.055264154,0.203233267,-182849.1756
0.046846106,0.053487098,0.242718128,-170730.4582
0.043227271,0.051669729,0.284194895,-157800.2719
0.039747573,0.049812355,0.327934954,-143964.5823
0.036408073,0.0479155,0.37385501,-129302.8431
0.033209787,0.045980426,0.421892654,-113856.7722
0.03015369,0.044007546,0.471638553,-97557.06334
0.027240712,0.041997632,0.523436835,-80750.22584
0.024471742,0.039952168,0.576610032,-63715.92019
0.021847622,0.037871326,0.630890841,-46768.62528
0.019369152,0.035755445,0.685862461,-30102.38797
0.017037087,0.033605726,0.74047981,-13607.30859
0.014852137,0.031422698,0.794069179,2289.443512
0.012814968,0.029207055,0.845865114,16242.75369
0.0109262,0.02696017,0.894504063,26766.92885
0.009186408,0.024683084,0.939121954,32731.1639
0.007596123,0.022376562,0.978076529,34046.53104
0.00615583,0.020041612,1.009295029,26847.94622
0.004865966,0.017680375,1.032289868,86994.5442
0.003726924,0.015294301,1.04337359,32269.60666
0.002739052,0.012884237,1.041003077,-45088.88514
0.001902651,0.010456897,1.028057202,-135444.2849
0.001217975,0.008021682,1.002167046,-68943.28646
0.000685233,0.005592642,0.96227877,-95547.50966
0.000304586,0.003221795,0.908207904,-124958.1171
7.62E-05,0.00108982,0.848407039,-153899.3419
0,4.36E-07,0.814779332,-169544.6459
0.985147863,0.006098761,0.288455031,-147931.5693
0.982962913,0.006551469,0.285008404,-149171.9886
0.980630848,0.007035259,0.28150121,-150132.8502
0.978152378,0.007550135,0.277873901,-151201.7489
0.975528258,0.008096154,0.274184984,-152226.2361
0.972759288,0.008673397,0.270422138,-153098.0357
0.96984631,0.009281877,0.266475791,-154136.9093
0.966790213,0.009921506,0.262517581,-154957.867
0.963591927,0.010592131,0.258444936,-155874.7899
0.960252427,0.01129372,0.254373053,-156796.2688
0.956772729,0.012026385,0.250235343,-157695.9909
0.953153894,0.012790271,0.245994354,-158504.1042
0.949397023,0.013585444,0.241744478,-159029.7448
0.945503262,0.014411798,0.237317191,-160020.9159
0.941473796,0.015269233,0.232920205,-161046.3157
0.937309854,0.016157622,0.228493441,-161761.6069
0.933012702,0.017077003,0.224002172,-162378.4094
0.92858365,0.018027356,0.219476555,-163087.8698
0.924024048,0.019008733,0.214856168,-164087.4626
0.919335284,0.020021309,0.210267429,-164877.2221
0.914518786,0.02106524,0.205546379,-165315.1541
0.909576022,0.022140601,0.200755169,-166049.8659
0.904508497,0.023247295,0.195852357,-166635.5585
0.899317755,0.024385219,0.190899505,-167531.912
0.894005377,0.025554285,0.18592767,-168151.5609
0.888572981,0.026754524,0.180835155,-168776.6617
0.883022222,0.027985963,0.175683599,-169479.2629
0.87735479,0.02924863,0.170444447,-170076.2046
0.871572413,0.030542516,0.165109659,-170597.4284
0.865676851,0.031867629,0.15961248,-171523.8739
0.8596699,0.033224001,0.15409078,-172206.7147
0.853553391,0.034611644,0.148395787,-172709.5692
0.847329185,0.036030606,0.142550501,-173448.4008
0.84099918,0.037480833,0.136572779,-173999.2168
0.834565303,0.03896215,0.130396153,-174478.88
0.828029514,0.040474383,0.1240844,-174987.9847
0.821393805,0.042017364,0.117572163,-175671.2518
0.814660196,0.043590994,0.110924412,-176292.8032
0.807830738,0.045195176,0.10403457,-176838.7426
0.800907512,0.046829806,0.096875015,-177460.7031
0.793892626,0.048494819,0.089422125,-178235.3538
0.786788218,0.050190151,0.081712226,-178839.9319
0.779596452,0.051915706,0.073635424,-179392.9796
0.772319518,0.053671326,0.065149872,-180305.2699
0.764959632,0.055456801,0.056275049,-181126.7662
0.757519037,0.057271188,0.046899174,-181813.5137
0.75,0.059113042,0.037192333,-182529.9927
0.74240481,0.06098115,0.027093279,-183303.2067
0.734735781,0.062877738,0.016197337,-184551.7929
0.72699525,0.064806952,0.003724707,-186142.9484
0.719185573,0.066770385,-0.010847757,-188072.0814
0.711309131,0.068756073,-0.026604137,-190734.7498
0.703368322,0.070744779,-0.041889065,-193716.4915
0.695365564,0.072722217,-0.055726101,-196394.1395
0.687303297,0.074686302,-0.068313912,-198793.715
0.679183975,0.076641358,-0.080308186,-201060.6404
0.671010072,0.078589683,-0.092098825,-203205.6469
0.662784077,0.080531346,-0.103842117,-205330.2096
0.654508497,0.082465255,-0.115606955,-207403.7906
0.646185852,0.084390427,-0.127420087,-209539.8214
0.637818678,0.086305478,-0.139320728,-211946.6224
0.629409523,0.088208936,-0.151216584,-214180.9742
0.620960948,0.09009933,-0.163111132,-216199.9366
0.612475527,0.091975115,-0.175057491,-218280.1165
0.603955845,0.093834723,-0.187064871,-220477.2646
0.595404498,0.09567667,-0.199107556,-222740.2763
0.586824089,0.097499579,-0.211176694,-225173.2515
0.578217233,0.099302111,-0.223341131,-227658.6985
0.56958655,0.101082836,-0.235570318,-229992.7811
0.560934672,0.10284008,-0.247846869,-232135.1875
0.552264232,0.104572091,-0.260209817,-234352.9998
0.543577871,0.106277225,-0.272654758,-236813.791
0.534878237,0.107953979,-0.285136843,-239332.5406
0.526167978,0.109600886,-0.297736673,-241912.4467
0.517449748,0.111216379,-0.310416883,-244599.0134
0.508726203,0.112798628,-0.323100526,-247096.0596
0.5,0.114345746,-0.335797379,-249394.7778
0.491273797,0.115856033,-0.348559218,-251877.2818
0.482550252,0.117328019,-0.361375718,-254706.7337
0.473832022,0.118760309,-0.374243481,-257692.6712
0.465121763,0.120151287,-0.387165781,-260580.4362
0.456422129,0.121499082,-0.400116272,-263349.256
0.447735768,0.122801787,-0.41304101,-266113.5326
0.439065328,0.124057645,-0.425909761,-268905.9353
0.43041345,0.125265037,-0.438752172,-271679.4213
0.421782767,0.126422467,-0.451552691,-274475.5102
0.413175911,0.127528319,-0.464271255,-277297.9607
0.404595502,0.128580894,-0.476903346,-280231.0831
0.396044155,0.129578539,-0.489431157,-283267.705
0.387524473,0.130519687,-0.501774895,-286140.2339
0.379039052,0.131402806,-0.513968778,-288989.8878
0.370590477,0.132226495,-0.526037214,-292016.2571
0.362181322,0.132989249,-0.537912343,-295024.2139
0.353814148,0.133689491,-0.549504598,-297761.6556
0.345491503,0.13432575,-0.560774002,-300378.6631
0.337215923,0.134896674,-0.571679168,-303120.6544
0.328989928,0.135400974,-0.582191177,-305850.2607
0.320816025,0.13583751,-0.592237744,-308521.916
0.312696703,0.136205033,-0.601786676,-311149.5931
0.304634436,0.13650223,-0.610898049,-313652.7058
0.296631678,0.136727975,-0.619594908,-315978.0109
0.288690869,0.136881189,-0.627696406,-318242.2992
0.280814427,0.136960932,-0.635140902,-320283.964
0.27300475,0.136966361,-0.641937144,-322189.3833
0.265264219,0.1368966,-0.648010638,-324080.1123
0.25759519,0.136750782,-0.653245313,-325798.7411
0.25,0.136528178,-0.657595066,-327136.4412
0.242480963,0.136228187,-0.660979229,-328189.0731
0.235040368,0.135850293,-0.663164516,-329042.8311
0.227680482,0.135394137,-0.664302721,-329627.4509
0.220403548,0.134859122,-0.664518424,-329951.1322
0.213211782,0.134244665,-0.663568994,-330051.9888
0.206107374,0.133550449,-0.661234433,-329761.0518
0.199092488,0.132776366,-0.65754266,-328919.9492
0.192169262,0.13192256,-0.652540817,-327736.1721
0.185339804,0.130989307,-0.646227088,-326385.7003
0.178606195,0.12997652,-0.638444216,-324577.5464
0.171970486,0.128884138,-0.629136399,-322178.6827
0.165434697,0.127712324,-0.618226303,-319258.7054
0.15900082,0.126461193,-0.605516485,-315726.6374
0.152670815,0.125131077,-0.590946808,-311657.7901
0.146446609,0.123722492,-0.574491171,-307090.3806
0.1403301,0.122236002,-0.556116239,-301918.3492
0.134323149,0.120672404,-0.535888663,-296144.803
0.128427587,0.119032525,-0.513772876,-289732.7578
0.12264521,0.11731683,-0.489634672,-282641.8977
0.116977778,0.11552586,-0.4633708,-274814.9906
0.111427019,0.113660428,-0.434938696,-266274.4154
0.105994623,0.111721412,-0.40431561,-257092.8362
0.100682245,0.109709927,-0.371549758,-247218.7371
0.095491503,0.107627179,-0.336651859,-236591.5891
0.090423978,0.105473903,-0.299541173,-225212.3871
0.085481214,0.103251065,-0.260185522,-213137.3653
0.080664716,0.100959814,-0.218578194,-200333.3761
0.075975952,0.098601189,-0.174728873,-186814.8988
0.07141635,0.096176503,-0.128751124,-172692.8556
0.066987298,0.093687161,-0.080718594,-158002.9559
0.062690146,0.091134171,-0.030614925,-142685.2471
0.058526204,0.088518832,0.021415787,-126882.0882
0.054496738,0.085842499,0.075261578,-110697.491
0.050602977,0.083106312,0.130834363,-94174.45635
0.046846106,0.080311649,0.187916798,-77446.98778
0.043227271,0.077459922,0.246305019,-60649.96562
0.039747573,0.074552292,0.30568415,-43929.498
0.036408073,0.071590079,0.365861076,-27445.87331
0.033209787,0.068574679,0.426461987,-11421.30953
0.03015369,0.065507324,0.487165352,3957.720654
0.027240712,0.062389294,0.547521301,18419.45092
0.024471742,0.059222001,0.60713191,31680.1005
0.021847622,0.05600687,0.665448169,43541.26601
0.019369152,0.052745176,0.721804926,53888.17103
0.017037087,0.049438327,0.775582982,62688.73836
0.014852137,0.046087921,0.826036733,69506.21248
0.012814968,0.042695046,0.872857705,74098.26015
0.0109262,0.039261239,0.915088638,74885.65418
0.009186408,0.035789177,0.95240358,71032.14258
0.007596123,0.032280834,0.984257928,63439.03512
0.00615583,0.028738858,1.010560581,188007.1824
0.004865966,0.025168141,1.028853646,130737.3974
